ticket_id,created_at,title,description,priority,status,category,platform,device_type,country,service,assigned_team,error_code,resolved_at,incident_id,is_isolated,is_duplicate
T000153,2026-02-11 17:09:00,Live TV fails on tvOS,tvOS clients are unable to initialize streaming for live content.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-11 19:20:00,INC0022,False,False
T000802,2026-06-24 23:09:00,DRM error on Samsung devices Please investigate.,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-06-25 01:40:00,INC0037,False,False
T000994,2026-05-19 20:12:00,High buffering on VOD,VOD sessions show a significant increase in buffering for customers in Denmark.,High,Closed,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-05-20 01:22:00,INC0044,False,True
T000756,2026-02-11 18:23:00,Black screen on Apple TV Please investigate.,Playback requests on tvOS are accepted but ideo never starts.,Medium,In Progress,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0022,False,False
T000112,2026-05-30 16:06:00,Entitlement check failing,Content access is blocked even though the subscription is active.,High,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-05-30 17:29:00,INC0031,False,False
T000227,2026-03-29 10:58:00,Subscription authorization denied,Customers with an active subscription are denied access to entitled content.,Medium,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0009,False,False
T000689,2026-03-03 04:43:00,TV guide has empty slots,Programme guide data i missing for several channels in Norway.,Critical,Open,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0047,False,False
T000104,2026-06-14 00:17:00,EPG data missing,The EPG contains empty schedule slots and has not refreshed correctly.,Critical,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 02:50:00,INC0023,False,False
T000422,2026-03-09 19:41:00,Black screen when starting live TV,Live TV does not start on Samsung televisions. The client reports DRM authorization failure.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-03-10 02:02:00,INC0040,False,False
T000420,2026-02-27 08:02:00,Apple TV playback does not start,Playback requests on tvOS are accepted but video never starts.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-27 08:54:00,INC0002,False,False
T000751,2026-05-17 08:07:00,Authentication error on mobile,The Android application does not complete login for multiple customers.,,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-05-17 10:43:00,INC0049,False,False
T000587,2026-01-02 05:54:00,TV guide has empty slots Please investigate.,Customers cannot see programme titles for multiple live channels.,Low,Closed,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 16:14:00,INC0008,False,False
T000781,2026-04-28 20:14:00,DRM error on Samsung devices,Users on Samsung Smart TV are unable to play content. Error 403 is observed during DRM validation.,High,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-04-28 21:39:00,INC0013,False,False
T000673,2026-03-29 10:08:00,Entitlement check failing,Valid subscribers receive an authorization denied response.,Medium,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0009,False,False
T000120,2026-02-26 15:24:00,Entitlement check failing,Valid subscribers receive an authorization denied response.,Medium,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-02-26 18:07:00,INC0007,False,False
T000054,2026-06-13 23:31:00,Missing programme information,The EPG contains empty schedule slots and has not refreshed correctly.,Medium,In Progress,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0023,False,False
T000152,2026-03-03 01:51:00,EPG not updating,Programme guide data is missing for several channels in Norway.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-03-03 08:07:00,INC0047,False,False
T000404,2026-01-07 23:56:00,401 when signing in on Android,The Android application does not complete login for multiple customers. Please investigate.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-08 04:44:00,INC0001,False,False
T000946,2026-06-23 12:35:00,Volume mismatch,Volume level changes between two specific channels.,High,Closed,Other,iOS,Smart TV,SE,Other,Customer Support,,,,True,False
T000208,2026-04-28 19:00:00,Samsung playback returns 403,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,Medium,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-04-28 22:56:00,INC0013,False,False
T000659,2026-05-19 19:10:00,Customers report repeated buffering,A high buffering ratio is observed across VOD sessions served by the primary CDN.,High,Open,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,,INC0044,False,False
T000844,2026-04-09 12:51:00,Login failing in Android app Please investigate.,Login attempts fail on Android mobile devices after entering valid credentials.,Medium,Closed,Playback,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-10 00:51:00,INC0035,False,False
T000763,2026-02-11 15:45:00,Live TV fails on tvOS,tvOS clients are unable to initialize playback for live content. Please investigate.,Critical,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-11 21:59:00,INC0022,False,False
T000009,2026-06-14 02:20:00,Missing programme information,Programme guide data is missing for several channels in Norway.,High,Closed,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 03:50:00,INC0023,False,False
T000808,2026-04-28 17:53:00,Playback fails on Samsung TV,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,High,In Progress,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0013,False,False
T000037,2026-06-25 01:45:00,Playback fails on Samsung TV,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,High,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-06-25 03:06:00,INC0037,False,False
T000453,2026-02-06 11:54:00,Playback timeout on STB,Timeout errors are increasing for Android TV live sessions.,High,Resolved,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-02-06 18:51:00,INC0029,False,False
T000652,2026-02-09 14:03:00,Apple TV playback does not start,tvOS clients are unable to initialize playback for live content.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-09 22:06:00,INC0043,False,False
T000254,2026-06-13 18:58:00,EPG data missing,Customers cannot see programme titles for multiple live channels.,Low,In Progress,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0042,False,False
T000304,2026-06-25 11:49:00,Apple TV playback does not start,Live channels do not start on Apple TV. The player remains on a black screen.,High,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-06-25 22:29:00,INC0024,False,False
T000747,2026-04-22 06:55:00,Missing programme information,Programme guide data is missing for several channels in Norway.,Low,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-04-22 15:29:00,INC0039,False,False
T000572,2026-05-24 18:02:00,Black screen on Apple TV,tvOS clients are unable to initialize playback for live content.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-05-25 01:51:00,INC0030,False,False
T000624,2026-01-23 02:38:00,401 when signing in on Android,The Android application does not omplete login for multiple customers.,High,Open,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0048,False,False
T000733,2026-06-01 13:37:00,401 when signing in on Android,Customers using the Android app are unable to sign in and receive HTTP 401.,Medium,Closed,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-01 22:40:00,INC0004,False,False
T000892,2026-03-08 07:15:00,Remote control issue Please investigate.,One customer reports that the remote control is not responding. Please investigate.,Medium,In Progress,Other,Android,Browser,NO,Other,Customer Support,,,,True,False
T000263,2026-02-09 12:46:00,Apple TV playback does not start,tvOS clients are unable to initialize playback for live content.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-09 20:10:00,INC0043,False,False
T000611,2026-05-21 08:52:00,Androd TV loses connection,Set-top boxes lose the streaming connection shortly after playback starts. Please investigate.,Critical,Open,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,,INC0050,False,False
T000298,2026-05-10 05:46:00,Slow video delivery from CDN,VOD sessions show a significant increase in buffering for customers in Denmark.,High,Open,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,,INC0041,False,False
T000415,2026-05-28 09:06:00,Chromecast cannot start stream,The mobile app connects to Chromecast but playback fails to initialize.,High,In Progress,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,,INC0015,False,False
T000151,2026-02-26 14:39:00,Entitlement check failing,Entitlement validation incorrectly reports that users do not have a subscription.,Low,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0007,False,False
T000789,2026-02-06 11:47:00,Stream timeout on set-top boxes,Timeout errors are increasing for Android TV live sessions.,Critical,In Progress,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,,INC0029,False,False
T000641,2026-06-13 18:53:00,EPG data missing,The EPG contains empty schedule slots and has not refreshed correctly.,Low,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 01:13:00,INC0042,False,False
T000890,2026-01-11 16:03:00,Search spelling result,Search gives an unexpected result for one misspelled title.,Medium,In Progress,Other,Web,Mobile,SE,Other,Customer Support,,,,True,False
T000551,2026-05-10 07:00:00,Slow video delivery from CDN,VOD sessions show a significant increase in buffering for customers in Denmark.,Medium,Open,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,,INC0041,False,False
T000887,2026-06-29 00:19:00,Volume mismatch Please investigate.,Volume level changes between two specific channels.,High,In Progress,Other,Tizen,Smart TV,SE,Other,Customer Support,,,,True,False
T000489,2026-05-10 05:01:00,Slow video delivery from CDN,Users experience repeated buffering while watching on-demand contnt. CDN latency is elevated. Please investigate.,Medium,In Progress,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,,INC0041,False,False
T000148,2026-04-13 09:37:00,Unable to cast VOD,Customers cannot start VOD playback through Chromecast.,Medium,Closed,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-04-13 11:53:00,INC0026,False,False
T000147,2026-06-13 19:10:00,TV guide has empty slots,Customers cannot see programme titles for multiple live channels.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-13 21:49:00,INC0042,False,False
T000721,2026-01-02 09:12:00,TV guide has empty slots,Programme guide data is missing for several channels in Norway.,Low,Resolved,CDN,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 15:58:00,INC0008,False,False
T000932,2026-03-22 03:08:00,Volume mismatch,Volume level changes between two specific channels.,Medium,Open,Other,Tizen,Browser,DK,Other,Customer Support,,,,True,False
T000740,2026-01-13 03:46:00,401 when signing in on Android,Login attempts fail on Android mobile devices after entering valid credentials.,High,Open,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0033,False,False
T000660,2026-02-28 04:34:00,Samsung playback returns 403,Live TV does not start on Samsung televisions. The client reports DRM authorization failure.,Medium,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-02-28 06:44:00,INC0025,False,False
T000349,2026-05-24 19:20:00,Apple TV playback does not start,Customers report player startup failures on Apple TV devices.,High,Open,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0030,False,False
T000464,2026-01-12 22:07:00,Android users cannot log in,Login attempts fail on Android mobile devices after entering valid credentials. Please investigate.,Medium,Open,Authorization,Android,Mobile,DK,Login,Identity,AUTH_401,,INC0016,False,False
T000326,2026-05-26 23:16:00,Live TV fails on tvOS,Customers report player startup failures on Apple TV devices.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-05-27 11:03:00,INC0027,False,False
T000187,2026-06-17 16:09:00,Live TV fails on tvOS Please investigate.,tvOS clients are unable to initialize playback for live content.,Low,In Progress,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0028,False,False
T000124,2026-05-16 10:33:00,Live TV timeout on Android TV,Android TV set-top boxes report connection timeouts while starting live channels.,Critical,Closed,Authentication,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-16 22:21:00,INC0036,False,False
T000854,2026-06-15 12:18:00,Search spelling result,Search gives an unexpected result for one misspelled title.,Critical,Closed,Other,Tizen,Browser,SE,Other,Customer Support,,,,True,False
T000609,2026-01-21 11:50:00,TV guide has empty slots,TV guide metadata appears stale or missing across supported devices.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-21 21:55:00,INC0017,False,False
T000144,2026-05-24 06:46:00,Black screen when starting live TV,Users on Samsung Smart TV are unable to play content. Error 403 is observed during DRM validation.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-05-24 12:21:00,INC0006,False,False
T000959,2026-01-21 18:02:00,Entitlement check failing,Entitlement validation incorrectly reports that users do not have a subscription.,Medium,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0014,False,True
T000198,2026-01-25 15:41:00,Subscribed users cannot access content,Content access is blocked even though the subscription is active.,Medium,In Progress,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0011,False,False
T000610,2026-01-23 01:54:00,401 when signing in on Android,The Android application does not complete login for multiple customers.,Medium,Closed,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-23 12:33:00,INC0048,False,False
T000280,2026-06-25 02:49:00,Black screen when starting live TV,Users on Samsung Smart TV are unable to play content. Error 403 is observed during DRM validation.,High,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-06-25 07:50:00,INC0037,False,False
T000294,2026-03-09 18:53:00,DRM erro on Samsung devices,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-03-09 22:25:00,INC0040,False,False
